# Shu-Osher shock tube problem
VARIABLES="x" "rho(1)" "u" "p" "rho" "gamma"
ZONE T="+0.178000000000000E+000"
 0.260416666666667E-002  0.385714300362518E+001  0.262936899818965E+001  0.103333300135397E+002  0.385714300362518E+001  0.140001346166790E+001
 0.781250000000000E-002  0.385714300361215E+001  0.262936899819619E+001  0.103333300134908E+002  0.385714300361215E+001  0.140001346166790E+001
 0.130208333333333E-001  0.385714300349875E+001  0.262936899825313E+001  0.103333300130655E+002  0.385714300349875E+001  0.140001346166790E+001
 0.182291666666667E-001  0.385714300315839E+001  0.262936899842403E+001  0.103333300117889E+002  0.385714300315839E+001  0.140001346166790E+001
 0.234375000000000E-001  0.385714300184967E+001  0.262936899908113E+001  0.103333300068804E+002  0.385714300184967E+001  0.140001346166790E+001
 0.286458333333333E-001  0.385714300071203E+001  0.262936899965234E+001  0.103333300026135E+002  0.385714300071203E+001  0.140001346166790E+001
 0.338541666666667E-001  0.385714299956339E+001  0.262936900022906E+001  0.103333299983053E+002  0.385714299956339E+001  0.140001346166790E+001
 0.390625000000000E-001  0.385714299836178E+001  0.262936900083238E+001  0.103333299937985E+002  0.385714299836178E+001  0.140001346166790E+001
 0.442708333333333E-001  0.385714299726279E+001  0.262936900138419E+001  0.103333299896766E+002  0.385714299726279E+001  0.140001346166790E+001
 0.494791666666667E-001  0.385714299643990E+001  0.262936900179736E+001  0.103333299865902E+002  0.385714299643990E+001  0.140001346166790E+001
 0.546875000000000E-001  0.385714299620949E+001  0.262936900191305E+001  0.103333299857260E+002  0.385714299620949E+001  0.140001346166790E+001
 0.598958333333333E-001  0.385714299671673E+001  0.262936900165837E+001  0.103333299876285E+002  0.385714299671673E+001  0.140001346166790E+001
 0.651041666666667E-001  0.385714299626841E+001  0.262936900188347E+001  0.103333299859470E+002  0.385714299626841E+001  0.140001346166790E+001
 0.703125000000000E-001  0.385714299403526E+001  0.262936900300473E+001  0.103333299775712E+002  0.385714299403526E+001  0.140001346166790E+001
 0.755208333333333E-001  0.385714299208535E+001  0.262936900398378E+001  0.103333299702578E+002  0.385714299208535E+001  0.140001346166790E+001
 0.807291666666667E-001  0.385714299319920E+001  0.262936900342451E+001  0.103333299744354E+002  0.385714299319920E+001  0.140001346166790E+001
 0.859375000000000E-001  0.385714299939895E+001  0.262936900031165E+001  0.103333299976885E+002  0.385714299939895E+001  0.140001346166790E+001
 0.911458333333333E-001  0.385714300695206E+001  0.262936899651923E+001  0.103333300260177E+002  0.385714300695206E+001  0.140001346166790E+001
 0.963541666666667E-001  0.385714300729825E+001  0.262936899634540E+001  0.103333300273163E+002  0.385714300729825E+001  0.140001346166790E+001
 0.101562500000000E+000  0.385714300229564E+001  0.262936899885731E+001  0.103333300085524E+002  0.385714300229564E+001  0.140001346166790E+001
 0.106770833333333E+000  0.385714299773223E+001  0.262936900114856E+001  0.103333299914369E+002  0.385714299773223E+001  0.140001346166790E+001
 0.111979166666667E+000  0.385714299562688E+001  0.262936900220546E+001  0.103333299835416E+002  0.385714299562688E+001  0.140001346166790E+001
 0.117187500000000E+000  0.385714299758369E+001  0.262936900122299E+001  0.103333299908803E+002  0.385714299758369E+001  0.140001346166790E+001
 0.122395833333333E+000  0.385714299997894E+001  0.262936900002079E+001  0.103333299998622E+002  0.385714299997894E+001  0.140001346166790E+001
 0.127604166666667E+000  0.385714299841486E+001  0.262936900080582E+001  0.103333299939963E+002  0.385714299841486E+001  0.140001346166790E+001
